relative_path,dataset,split,label,size_bytes,sha256
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_74_28_benign.png,synthetic-cbis-ddsm,train,benign,9619,78823c8237b90ba9a9ea58d3e67441619a8d7ddc331ff98ced26a353fa708c66
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_74_29_benign.png,synthetic-cbis-ddsm,train,benign,9874,58def9deacb250b1404dc7ff1204bad41aa5879b97b0208961144121e6b869e5
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_74_2_malignant.png,synthetic-cbis-ddsm,train,malignant,9941,5b99a4702ffa71672f9921a732d1cbf11f54baafb2774c338a33c168a8c9c611
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_74_30_benign.png,synthetic-cbis-ddsm,train,benign,9977,6ab2930dd155b4a9b883ed0f3755ad2cf9e4d124cf203901ec161b8a066856fc
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_74_31_benign.png,synthetic-cbis-ddsm,train,benign,9398,67b3ff6eb794493f6e5672ed2cd6cb87f4041640d67573751812d08402cf691e
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_74_3_malignant.png,synthetic-cbis-ddsm,train,malignant,9769,1869195b27624b94f8a1353d61d64fce15a6644550cdc2b2340856e903f6264f
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_74_4_malignant.png,synthetic-cbis-ddsm,train,malignant,9867,7d0140e8205cbc20cafad7be582741057acfb73477e70e9151bb0109b61d4a38
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_74_5_malignant.png,synthetic-cbis-ddsm,train,malignant,9845,be968e2a73d832d4d600b2518c573f6e9a0cee8a6bc8bc5dc34f720b3bee440a
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_74_6_malignant.png,synthetic-cbis-ddsm,train,malignant,9451,320c2ea660b0e89c234320816ffe7bbd59dabec37eb1ce8896a389e72728e526
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_74_7_malignant.png,synthetic-cbis-ddsm,train,malignant,9580,94a3fe68460d3daa4898ef6d8a141052433a83b1c9e0c6b04653ca1f5d165394
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_74_8_malignant.png,synthetic-cbis-ddsm,train,malignant,9897,4e9dde3325656221455065e9580dec47066654f3e9d042cf6a359f0d6450ff99
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_74_9_malignant.png,synthetic-cbis-ddsm,train,malignant,10056,06020ca4ac0c18e3cc68f3f869b0bf3b6f6195f94218243efd028a8757768031
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_75_0_malignant.png,synthetic-cbis-ddsm,train,malignant,9639,b5d5daa3ab376ee01db5b5caee611308debcf8b4e10d4f8112d2f8834e1ca581
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_75_10_malignant.png,synthetic-cbis-ddsm,train,malignant,9969,8ad74744a841da7f0e78c0ae307020003f605592bd12e8f30ad234ca117ed2cd
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_75_11_malignant.png,synthetic-cbis-ddsm,train,malignant,9750,7b63f06c53dac662b4d06b4fb78cf7cfe7cfefc04deb19b0e5448f495e67baec
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_75_12_malignant.png,synthetic-cbis-ddsm,train,malignant,9505,2d28a9d342d58dda6365d9b0baaaa134ab3a9bbb50c87f6006038c036ffe744b
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_75_13_malignant.png,synthetic-cbis-ddsm,train,malignant,9909,2092ff4bcb4cb16005b6b6a7d2d69dea998093caa7913e93589d1f74fd7145d3
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_75_14_malignant.png,synthetic-cbis-ddsm,train,malignant,9563,0a919708a01a75df9e641748c9b19a4d3c01d9fb0c87fe95b0ae3ba8a1563697
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_75_15_malignant.png,synthetic-cbis-ddsm,train,malignant,10062,c8967bc03b920fa64339326fe24fb3c9dfae34b2a8af4ddca403f681195984e0
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_75_16_benign.png,synthetic-cbis-ddsm,train,benign,9500,b38f2f28202f84cbd09fb8dbff57bea281903b0950121e4196f50fc9ad538c88
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_75_17_benign.png,synthetic-cbis-ddsm,train,benign,9285,55cc6de14944e945c78c5dd8d5c1cd01b7d6c031d8f7facbbfae671c87d32551
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_75_18_benign.png,synthetic-cbis-ddsm,train,benign,9865,0ed7f439e7f90d856c40419ec83b07c0b2cf90ae6af1615100c9600dfc82ae95
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_75_19_benign.png,synthetic-cbis-ddsm,train,benign,9651,694cf58025b5ce12650f82636f63a3432ff3c68ecec01e45b1298e0ae7b372d6
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_75_1_malignant.png,synthetic-cbis-ddsm,train,malignant,9781,48a7f56601c211a8a5dffe27a8eacf7d5c7166b404dcdc336e1c79fa9b3eefb5
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_75_20_benign.png,synthetic-cbis-ddsm,train,benign,9565,e4bb550b0e4841c83db02b2b92fd5d936ce0ecf62d76aaab7237cf99de7f3a84
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_75_21_benign.png,synthetic-cbis-ddsm,train,benign,10120,cf1e641f3f85e1ba99fbe5afc91bf5899ced553ba9d4003f9718a1312998e2ac
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_75_22_benign.png,synthetic-cbis-ddsm,train,benign,9696,6d509f87cb4de9540e64112819e42723f5cd82e3fd9a5d58b23b518b41342b64
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_75_23_benign.png,synthetic-cbis-ddsm,train,benign,9747,1d191b4117cb5230a115c5107ee669327beaa20e27e4777f6a77ee0c4596dafc
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_75_24_benign.png,synthetic-cbis-ddsm,train,benign,10084,8f5c2534c94466a72dba0e383947dff39d0b5b0ac2f5d3b462aca10091f0b73a
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_75_25_benign.png,synthetic-cbis-ddsm,train,benign,9482,673c4036fe7d931cd7e9cb5457ffb67fb901d6aa40aa1e220ab98e1a2a222431
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_75_26_benign.png,synthetic-cbis-ddsm,train,benign,9358,747f0deef3e9494e83f08fed68015d847fcf7443dd2c4776b310e2fe32b2ee5e
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_75_27_benign.png,synthetic-cbis-ddsm,train,benign,9922,62b81557efb89c60db3f66788e6f77b003b22a20dcc86b595f15b1800001d032
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_75_28_benign.png,synthetic-cbis-ddsm,train,benign,10254,24d084d34676528edb627402fc5764738d51e484837519fb9bdc9e4127461142
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_75_29_benign.png,synthetic-cbis-ddsm,train,benign,9669,ab8780e82a3792f1537b5fd29c141baf8b7e5b0fdf30c422336d8ae9eaad30d0
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_75_2_malignant.png,synthetic-cbis-ddsm,train,malignant,9936,e8e95a1387505b2b51604a74b3ce89becbde1f0b5eaba9515003e7e5ba6494e5
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_75_30_benign.png,synthetic-cbis-ddsm,train,benign,9590,2adb920951bd07eff9e14e54cdef441c06ea80133e2fb81e56370cf63d92f466
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_75_31_benign.png,synthetic-cbis-ddsm,train,benign,9269,4df7e3daec5f6842462c7041af163e2bf5151d338e8bedc07be7729bf41b8784
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_75_3_malignant.png,synthetic-cbis-ddsm,train,malignant,9399,7a155a648301c621cd7f868ea0522d19bc55bd0acbae19f567169f44c3206d0b
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_75_4_malignant.png,synthetic-cbis-ddsm,train,malignant,8982,beddd0d92c84b1329a981457043633c0dfea9b7ada85b937ea0686ea45d42420
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_75_5_malignant.png,synthetic-cbis-ddsm,train,malignant,9842,f3069ab846475c8dacd804661fd0b504237b1d6c97f6bb253dfb8586840b2a79
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_75_6_malignant.png,synthetic-cbis-ddsm,train,malignant,9773,748b54f6f0afaef599a092fecf5027d8c7ad3b71e6926e6ae87a0b44eb7e1eea
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_75_7_malignant.png,synthetic-cbis-ddsm,train,malignant,9659,cba07fb5878345f0958c599994188f9193a5263827ab6c43b888727d58a891ca
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_75_8_malignant.png,synthetic-cbis-ddsm,train,malignant,9829,1d3f47c581ddcd0a54d3850870223a894833bad40653a7e36976d7c00d1c91f8
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_75_9_malignant.png,synthetic-cbis-ddsm,train,malignant,9235,28c8fefecfee5030b72ad3d5b018d8a1f2aeba801fed5d37461d7913af3444f6
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_76_0_malignant.png,synthetic-cbis-ddsm,train,malignant,10061,7fc428f7fa31821e21d927a445162461b14ad262337ab6ccceb73062a2777244
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_76_10_malignant.png,synthetic-cbis-ddsm,train,malignant,9640,5e7b8dff66c97b5be57224ca7c45cbb2e4b3f58d2c253eebb73b02e5de5d818a
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_76_11_malignant.png,synthetic-cbis-ddsm,train,malignant,9465,177f8fa4d5c64738fcdec25a6a6efe684aacf82db892bffec9d9ad124a68c958
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_76_12_malignant.png,synthetic-cbis-ddsm,train,malignant,9677,5561abe1077f7f17b1487b7162814c1c968a2def807e93c57a9d955fc0cbf79e
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_76_13_malignant.png,synthetic-cbis-ddsm,train,malignant,9770,b0f4a60fd1af77612ad6be6ddb64f4f68856d44ffc868683d8d12659a9257a6a
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_76_14_malignant.png,synthetic-cbis-ddsm,train,malignant,9707,6e2795f0a3eba4134ec7013a34b0fc0db4bddbc4aac1f38797e3f379a5f73f8b
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_76_15_malignant.png,synthetic-cbis-ddsm,train,malignant,9880,7e5820882e3c549603626d748284793f079ddbb5f1ad4e700be357c5a9c9b2d2
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_76_16_benign.png,synthetic-cbis-ddsm,train,benign,9807,d3c365c46176b13a11d715b2369a288722665125ee81c57ddefb93a4b43011ed
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_76_17_benign.png,synthetic-cbis-ddsm,train,benign,9515,f932dcdbc33ef3e47a3ca5246de36e41328169421dde13cc65231e99fba45ef2
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_76_18_benign.png,synthetic-cbis-ddsm,train,benign,9267,2e6475056049e1596d6aa7e9ecf1c08bb5c580848af5bb14554ea20260758dba
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_76_19_benign.png,synthetic-cbis-ddsm,train,benign,9870,a678465469c293834ad63129388e26d198dfe64dc90476a54abd0445c240ffdb
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_76_1_malignant.png,synthetic-cbis-ddsm,train,malignant,9572,404f1748a3e4861647576909741218612e44de91ed24b7e2e46a87ec26c1ae4a
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_76_20_benign.png,synthetic-cbis-ddsm,train,benign,9835,a34ad818e0ab9257cf71075e2abb67f8bd73e84990b568d5962a4f173fa2e726
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_76_21_benign.png,synthetic-cbis-ddsm,train,benign,10250,d073255d96b954b5b58d301a48e5ad5b8c714da4ae3c0089e2b7179e6f70d8e2
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_76_22_benign.png,synthetic-cbis-ddsm,train,benign,9611,e54536e90fb97e7a096a7c0ce5c933455ac301b23598ce47c9e3eedadf7829c0
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_76_23_benign.png,synthetic-cbis-ddsm,train,benign,10124,537b787401cb88c9df37489f5518649692d802c9dc91e5fd0a2388c7065d0e47
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_76_24_benign.png,synthetic-cbis-ddsm,train,benign,10083,472c8ed1658d5e1c5ee67d6a897b18c9a406874d072ff67db0436a6d816a75f0
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_76_25_benign.png,synthetic-cbis-ddsm,train,benign,9940,cb260eab30cc58f7d02248c56f78321cc5eb42918c2e29c94e98bcff72cbf0d3
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_76_26_benign.png,synthetic-cbis-ddsm,train,benign,9654,62704310ed2f0036b55f36fad86db8254007f9df134f0db77605153d20c7bbeb
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_76_27_benign.png,synthetic-cbis-ddsm,train,benign,9499,ed7ec7d1075e053c3c712bb5708402715ee92c148376792aca8681c821f71c9a
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_76_28_benign.png,synthetic-cbis-ddsm,train,benign,9924,8d0ba10b5a306a3f6b9129c80f0dcd8cdf537cb3f234570e373b59626fb275d7
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_76_29_benign.png,synthetic-cbis-ddsm,train,benign,9531,990b8ead721bb08fe2a5de853f3d19642683962194be4a9aa8731ee7a23815d4
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_76_2_malignant.png,synthetic-cbis-ddsm,train,malignant,9746,717a89b19827fc3773761934557aea92b66e352240d248de27cb075aec8b90b0
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_76_30_benign.png,synthetic-cbis-ddsm,train,benign,9891,848b9d9cbf4fcfbd1fcaa9bad96e5daa03d8902de28787479d6662e356bf82e8
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_76_31_benign.png,synthetic-cbis-ddsm,train,benign,9398,c506ee10504a5cf5992e7273dce6c489ba8be26fab017591566292149820c9ed
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_76_3_malignant.png,synthetic-cbis-ddsm,train,malignant,9287,1e41f43c0f2ae2188e9829c24a893c1f2276b5fd7c426f76be0be204d28a73fa
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_76_4_malignant.png,synthetic-cbis-ddsm,train,malignant,9621,dd3386d6ca707d44821351a66d2900df27216e7ed541931b28ab9dbaf1f0f2c6
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_76_5_malignant.png,synthetic-cbis-ddsm,train,malignant,10097,a8745784de03d92d62fb084cd0a791ea86b8f15d636edc2bae0f6df78723e078
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_76_6_malignant.png,synthetic-cbis-ddsm,train,malignant,9498,f50706965610bb2d626d9c84db60cb9b39ad880631247d5165ca8a9d10b51306
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_76_7_malignant.png,synthetic-cbis-ddsm,train,malignant,9659,e23147c6ff0b0f69f3228207944ad198fd81ed7d6233915a944a47511b15e89d
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_76_8_malignant.png,synthetic-cbis-ddsm,train,malignant,9838,eacf2374637df00dc0a383f9003d27744d9b61d254fb91bdced9978f3e4669ac
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_76_9_malignant.png,synthetic-cbis-ddsm,train,malignant,9595,bef784b1cd8e22ffe1a8ec1befe3f7a2b8f08dc41ae0432b4bd7da2e8e55cb26
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_77_0_malignant.png,synthetic-cbis-ddsm,train,malignant,9890,631ebbd8345762a783df8b54b5265d0c9871edd4a66c101c588d8c4ded03ddf8
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_77_10_malignant.png,synthetic-cbis-ddsm,train,malignant,9763,b6d53c1f3a0fc0385dddf12dab776e2ac2573ac27072620d4ef7a6d1cbea9142
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_77_11_malignant.png,synthetic-cbis-ddsm,train,malignant,10003,42f9bb3f5a11a7f03c39f4bc40a4bc3637eb02b2f1858aba736a5f8973c6ddbe
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_77_12_malignant.png,synthetic-cbis-ddsm,train,malignant,9881,dd0b4f4751283c559bb5a1dadc8759c0eca80e4b10c11d9185314c3b55df4e29
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_77_13_malignant.png,synthetic-cbis-ddsm,train,malignant,9692,4a223df51d4cd831b4ce6ba02689edd7b43541128ce7cfc56e949c8a6bcc4de5
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_77_14_malignant.png,synthetic-cbis-ddsm,train,malignant,9327,ce35c6ab239713f76c710904447e35c6b37a5edd78a6cf8246e3a3842011096f
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_77_15_malignant.png,synthetic-cbis-ddsm,train,malignant,9935,c5a3308c9f8a691289a6208095eb4fe1d398f8b19c1be26342451bd19e95fd49
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_77_16_benign.png,synthetic-cbis-ddsm,train,benign,10068,b820cdcab94c2e0b2fe6368a5f869263445842baa43977bd3dbdcc27d1a15af3
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_77_17_benign.png,synthetic-cbis-ddsm,train,benign,9287,9d2e23c8ef1f12c4ddeeb99ca194aebf24268079d351ae1bcd21452e7a5a4c89
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_77_18_benign.png,synthetic-cbis-ddsm,train,benign,9686,1206f4a3acdc5f249844cd3411410977c68a50684552666929f8527c20f7c93a
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_77_19_benign.png,synthetic-cbis-ddsm,train,benign,9204,cc514bcad4a4c97c871c9aa0d46790808e23e7280eef8526819af666c4a4792b
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_77_1_malignant.png,synthetic-cbis-ddsm,train,malignant,9632,7c3b0a968ec2cf1dbd1a56e3d6eced9b9828181450b5d0bc8001d1a9bbe16e0d
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_77_20_benign.png,synthetic-cbis-ddsm,train,benign,9731,b189e50b3360e1f42f2513e0bc82c26e620d84adac9b0408c1aeb263ab6223af
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_77_21_benign.png,synthetic-cbis-ddsm,train,benign,9736,a67a78be83f5dfd4853c66a53ba5174a4c4638093017b61535a3c3822e2fcff7
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_77_22_benign.png,synthetic-cbis-ddsm,train,benign,9612,882f2aea4409d29e2ea7bb7d11d6843007486e02a28716089de4298c4fa7d51a
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_77_23_benign.png,synthetic-cbis-ddsm,train,benign,9775,f56e13122c295c2518eff4b3b1dfb2c6106403eef2224cc4e2b7f8324175ffd7
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_77_24_benign.png,synthetic-cbis-ddsm,train,benign,10768,d82fb37e8288b9d1065a7e31d7f1377e0f754f6f1fbc064ec5138dc24cdd5856
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_77_25_benign.png,synthetic-cbis-ddsm,train,benign,10359,8aceb763cc3b0f3b18f71f59390260200840f9741b0b0900de71fb9daf6af760
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_77_26_benign.png,synthetic-cbis-ddsm,train,benign,9410,d2f26b0c77a3da67839e51816ab929579313a88b706629bc339dbf66b278626b
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_77_27_benign.png,synthetic-cbis-ddsm,train,benign,9864,e16d1e34a44ef86e8daf8da850d269e66b345df5d23faf15031a1aaf76bd3322
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_77_28_benign.png,synthetic-cbis-ddsm,train,benign,9463,835667433e90a18acc8d8343ab042a63628b98a2e935d1693b61fca5067b11eb
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_77_29_benign.png,synthetic-cbis-ddsm,train,benign,10031,fc95e0c8cdc013b21c4ebb57e9c4c1accd72d834c2bee4acd43f46f9b17ee03e
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_77_2_malignant.png,synthetic-cbis-ddsm,train,malignant,9153,bf69a7b05616f92fd8094c71eedd80aea4bdd4f41c181dca14bb193d71cbb2b6
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_77_30_benign.png,synthetic-cbis-ddsm,train,benign,9885,173ac1826bb7575fa90844a42dc909f9719c6b02545192d0e4b94644a0454ecf
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_77_31_benign.png,synthetic-cbis-ddsm,train,benign,9817,c0964a94fd33dea8b0fd2eddfabe11438c09d7ac9077fc7cf21ecccf857c9ba4
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_77_3_malignant.png,synthetic-cbis-ddsm,train,malignant,9398,0fa95372963c38ad529f15e711fcabb745ec3d3c85eed4c4aaa0acc86991e45b
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_77_4_malignant.png,synthetic-cbis-ddsm,train,malignant,9900,1b39b1132614fa091cda6737abb5527d501ccfac2a26953f9558da994e1c56db
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_77_5_malignant.png,synthetic-cbis-ddsm,train,malignant,9686,74050e1714991cc50d0d8b7ac06a55a100c8e1204fc05109f9571ab39af6081f
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_77_6_malignant.png,synthetic-cbis-ddsm,train,malignant,9558,7e1c61768d862cda6c98e1ca7997a201f4572cf56d3f042e9b850d4e10242fec
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_77_7_malignant.png,synthetic-cbis-ddsm,train,malignant,9901,03fac329c9e9721c650299b01534895d0ed05be4e8888721b95a967beccbe6f0
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_77_8_malignant.png,synthetic-cbis-ddsm,train,malignant,9617,e5abe69e7e0cfda3b2dbe6ce8448a636872b73e9a7208d27102fb669697231b6
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_77_9_malignant.png,synthetic-cbis-ddsm,train,malignant,9665,ba4f0c4dea1182d44da8d3970a533ab939732897435b9caec3117dfaca761569
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_78_0_malignant.png,synthetic-cbis-ddsm,train,malignant,9421,6fd4ece2c2e8755887eeabadd4f04a3d8cdf8a0308220598b9aea5407e174d3f
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_78_10_malignant.png,synthetic-cbis-ddsm,train,malignant,9445,a7a82737e99f5be421b8c47aef75e68273ab95542dbb17c368f430f7b823d91e
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_78_11_malignant.png,synthetic-cbis-ddsm,train,malignant,9781,4e833d1a2f45241c9f22e635ff1bb44fa7b17e5966fa6a3524ef8bb9b9cbe7c1
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_78_12_malignant.png,synthetic-cbis-ddsm,train,malignant,10024,5631ab8c3aade86c7e1958cb722d79702c95d19bdae31a702bfa9864b7bc5840
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_78_13_malignant.png,synthetic-cbis-ddsm,train,malignant,9755,1a4ba3fa808cd6c9b306719e96b3fa7b5915f31feefe04889c07e0d787f9f056
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_78_14_malignant.png,synthetic-cbis-ddsm,train,malignant,9472,7c3ec34065584a1b8b301bce7bf5dfac6ee3083f2ce07a17a761a80fe45c8d93
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_78_15_malignant.png,synthetic-cbis-ddsm,train,malignant,9894,eb45e4e1ca30a0a4c3c7d90be49d209c4bc7a3efa3ba4c617a5fd721ff4f91c7
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_78_16_benign.png,synthetic-cbis-ddsm,train,benign,9531,073feafcf2ac4ad78599052ade9e3c51fa3b4a6c3904bdd3f07fa9c600847db4
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_78_17_benign.png,synthetic-cbis-ddsm,train,benign,9053,e6004a2a687c01458637635b2b2179af8371b89754a0aae17cdc029766e44fd0
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_78_18_benign.png,synthetic-cbis-ddsm,train,benign,9321,7f7c8b2244f82be4f321b1fecfafc542565d94c317703f82498554ac76590e4e
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_78_19_benign.png,synthetic-cbis-ddsm,train,benign,9871,08508a9fc4883cb86df47e2c6d120713e925d97280bf1bfa2f368ccf1e25ec9d
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_78_1_malignant.png,synthetic-cbis-ddsm,train,malignant,9651,344b834c8fc37cffa0cc696f097a7646eeaa458d8542625351548d0eee43dd62
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_78_20_benign.png,synthetic-cbis-ddsm,train,benign,9584,0c9dd27c0284d9c1de07aa108af3b917450bb5d1dacd674f6d728504ae9acdda
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_78_21_benign.png,synthetic-cbis-ddsm,train,benign,9743,5a0628cf820bf4d3bc5820a16107be4a7fe40bc92a18084a45bbcfb49f3865b3
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_78_22_benign.png,synthetic-cbis-ddsm,train,benign,9735,7c2913b0e1cd46b087af55ec572778d5ee3bac819a1449765589ab147e434952
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_78_23_benign.png,synthetic-cbis-ddsm,train,benign,9253,c9d72f4688b17e5d90c3af0212445630bc023166a6892693b87c30bc3e0e1319
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_78_24_benign.png,synthetic-cbis-ddsm,train,benign,9130,2f8af2f9edc0d0d3161beac749fcd50483edbd15401a5ad23ff51d0988d3c7c7
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_78_25_benign.png,synthetic-cbis-ddsm,train,benign,9463,3964e2a73a1c416acb4b7076255e24e5adf845e3e5e9dd97425cfd42e12726a9
extension/synthetic_data/cbis-ddsm/c-dcgan/batch_78_26_benign.png,synthetic-cbis-ddsm,train,benign,9572,ced862e2e671f15351b42839c1dcd5f6dae7859a07b410fd07c31f3e5f2e013f
